task_id,subject,subject_raw,seed_id,rule_id,connection_score,candidate_count,candidate_mode,decision_stage,tied_with_top_count,top_score,second_score,score_gap,signed_score_gap,subject_score_constant,method_score_constant,content_cap_hit_count,content_truncation_count,method_score_reason,major_fallback_active,top_seed_id,top_label,top_core_score,top_subject_score,top_content_score,top_content_raw,top_content_capped,keyword_score,axis_score,concept_score,task_score,direct_bonus,exact_bonus,guide_vocabulary_bonus,top_method_score,top_major_rank,diagnostics_bytes,output_bytes_without_diagnostics
assessment_task_69cbf96868,과학탐구실험1,과학탐구실험1,ENG-106,experiment_science_001,70,122,bestForSubjects-literal-exact,coreScore,1,87,83,4,4,True,True,0,0,no_task_match,False,ENG-106,반발력·마찰력·공기저항·마그누스 효과·반사계수(COR)를 활용해 테니스 공의 속도·스핀·궤적과 라켓 스트링 재료/긴장도 최적화를 분석하는 물리·기계공학 융합 탐구,87,45,42,42,False,22,0,0,4,4,8,4,0,0,7561,20838
assessment_task_716a71745a,과학탐구실험1,과학탐구실험1,ENG-128,experiment_science_001,70,122,bestForSubjects-literal-exact,coreScore,1,51,49,2,2,True,True,0,0,no_task_match,False,ENG-128,"뉴런의 전기화학적 신호 전달, 시냅스 가소성, 헵의 법칙, 장기강화(LTP), NMDA·AMPA 수용체, 활동전위 threshold, 기억 형성, 반복 학습 전략, 뉴럴 네트워크 학습 원리를 연결해 뇌과학·생명과학·물리·인공지능을 융합적으로 해석하는 탐구",51,45,6,6,False,0,0,0,6,0,0,0,0,0,7600,22069
assessment_task_e627c5db9f,과학탐구실험1,과학탐구실험1,ENG-107,experiment_science_001,70,122,bestForSubjects-literal-exact,seedId_alphabetical,2,50,50,0,0,True,True,0,0,no_task_match,False,ENG-107,기하 광학의 반사·굴절·렌즈 방정식·광학 해상도를 활용해 테슬라 FSD 카메라 기반 자율주행 비전 시스템의 인식 정확도와 한계를 분석하는 물리·정보·자동차공학 융합 탐구,50,45,5,5,False,0,0,0,5,0,0,0,0,0,7848,20561
assessment_task_ba2ea377b8,정보,정보,NAT-045,data_analysis_001,92,144,bestForSubjects-literal-exact,coreScore,1,85,83,2,2,True,True,0,0,matched,False,NAT-045,"푸드테크가 외식 산업과 식생활을 바꾸는 원리를 로봇 조리, 대체 단백질, 스마트 농업, 단체 급식 자동화 사례로 분석하고, 튀김 조리 로봇의 열효율 η=Q유용/Q입력×100, 조리 전후 영양소 보존율, 로봇팔의 관절·링크·말단 작동기 구조를 연결하는 식품공학·영양학·로봇공학 융합 탐구. 자동화 조리가 품질 균일화, 인력 부족 완화, 영양소 보존, 식품 안전성, 지속 가능한 식품 공급망에 미치는 영향을 정량적으로 해석함.",85,45,35,35,False,22,0,0,5,4,0,4,5,0,8005,25703
assessment_task_1f2910ffe6,정보,정보,ENG-064,data_analysis_001,80,144,bestForSubjects-literal-exact,coreScore,1,81,80,1,1,True,True,0,0,matched,False,ENG-064,"팔란티어 AIP/Foundry 사례를 바탕으로 병원 대기열·항공 예지정비·안보 의사결정을 베이즈 정리, 혼동행렬·ROC, 그래프 최단경로·최대흐름, 행렬분해(SVD/PCA), 온톨로지와 모델 거버넌스로 해석하는 AI+수학 융합 탐구",81,45,31,31,False,22,0,0,1,4,0,4,5,0,7438,21979
assessment_task_40eda62d92,물리,물리학,ENG-123,data_analysis_001,78,102,bestForSubjects-literal-exact,coreScore,1,79,76,3,3,True,True,0,0,no_task_match,False,ENG-123,"커브형 마사지건의 BLDC 모터 회전, 크랭크-슬라이더 왕복 운동, 진동수·진폭·가속도, 충격량, 120° 커브 핸들의 지렛대 효과를 연결해 손목 부담 감소와 근육 전달 충격량을 정량 분석하는 물리·기계·생체역학 융합 탐구",79,45,34,34,False,17,0,0,5,8,0,4,0,0,7419,22661
assessment_task_cf865eea14,물리,물리학,BIO-012,data_analysis_001,88,102,bestForSubjects-literal-exact,seedId_alphabetical,2,83,83,0,0,True,True,0,0,matched,False,BIO-012,"원전 인근 암 사망률 논쟁을 출발점으로 전리·비전리 방사선, SAR, DNA 손상, 역학 연구의 인과성 판단, LNT 모델, ALARA 선량 최적화를 연결해 방사선의 건강 영향과 의공학적 안전 설계를 분석하는 의과학·의공학 융합 탐구",83,45,33,33,False,22,0,0,3,8,0,0,5,0,7216,24997
assessment_task_69c448662a,화학,화학,BIO-106,data_analysis_001,70,188,bestForSubjects-literal-exact,seedId_alphabetical,8,74,74,0,0,True,True,0,0,no_task_match,False,BIO-106,"요오드-127과 요오드-131을 비교해 안정 동위원소와 방사성 동위원소의 차이를 이해하고, 갑상선 호르몬 합성·방사선 붕괴·반감기·갑상선암 치료와 연결하는 화학·핵의학 융합 탐구",74,45,29,29,False,22,0,0,3,0,0,4,0,0,8621,19885
assessment_task_7bba3a9cae,화학,화학,NAT-016,experiment_science_001,82,188,bestForSubjects-literal-exact,coreScore,1,77,76,1,1,True,True,0,0,no_task_match,False,NAT-016,"모발 염색을 단순한 미용 활동이 아니라 멜라닌 색소의 산화, 과산화수소의 산화력, 암모니아·MEA 같은 알칼리제가 큐티클을 팽윤시켜 코르텍스 내부로 염료 전구체를 침투시키는 과정, 산화중합을 통한 색 고정, pH·농도·반응시간에 따른 색 변화와 케라틴 손상까지 연결하는 산화환원·화장품화학 융합 탐구",77,45,32,32,False,17,0,0,3,8,0,4,0,0,8640,25312
assessment_task_7fa7b096da,생명과학,생명과학,ENG-140,data_analysis_001,82,180,bestForSubjects-literal-exact,seedId_alphabetical,2,82,82,0,0,True,True,0,0,no_task_match,False,ENG-140,"표면 플라스몬 공명(SPR) 바이오센서 원리를 이용해 곡물·견과류 속 마이코톡신 오염을 실시간·정량적으로 검출하고, 식품 안전 관리 체계로 확장하는 식품공학·생명과학·분석화학 융합 탐구",82,45,37,37,False,22,0,0,3,0,8,4,0,0,8330,19313
assessment_task_f91ec140cd,생명과학,생명과학,BIO-035,experiment_science_001,82,180,bestForSubjects-literal-exact,coreScore,1,81,73,8,8,True,True,0,0,no_task_match,False,BIO-035,"“젊은 피를 마시면 젊어진다”는 건강 미신을 DNA·RNA·단백질 소화, 장상피 흡수장벽, 체액 항상성, 수혈·파라비오시스의 경로 차이로 반박하는 생명과학·화학·메디컬 융합 탐구",81,45,36,36,False,17,0,0,3,8,0,8,0,0,7767,19174
assessment_task_86a44e14a5,지구과학,지구과학,NAT-005,experiment_science_001,82,14,bestForSubjects-literal-exact,coreScore,1,84,82,2,2,True,True,0,0,no_task_match,False,NAT-005,"산불을 단순한 자연재해가 아니라 기후변화가 산불을 키우고, 산불이 다시 CO2·CH4·블랙카본·PM2.5와 토양·수질 피해를 통해 기후위기를 증폭하는 양성 피드백 루프로 분석한 뒤, FWI·PDSI·탄소 플럭스 계산·위성 원격탐사·예방적 산림관리·탄소 산림복원을 연결하는 지구과학·환경공학·대기과학 융합 탐구",84,45,39,39,False,22,0,0,5,0,8,4,0,0,8041,20370
assessment_task_d58cbcb97d,지구과학,지구과학,NAT-005,data_analysis_001,92,14,bestForSubjects-literal-exact,coreScore,1,82,78,4,4,True,True,0,0,matched,False,NAT-005,"산불을 단순한 자연재해가 아니라 기후변화가 산불을 키우고, 산불이 다시 CO2·CH4·블랙카본·PM2.5와 토양·수질 피해를 통해 기후위기를 증폭하는 양성 피드백 루프로 분석한 뒤, FWI·PDSI·탄소 플럭스 계산·위성 원격탐사·예방적 산림관리·탄소 산림복원을 연결하는 지구과학·환경공학·대기과학 융합 탐구",82,45,32,32,False,13,0,0,3,8,0,8,5,0,8565,25646
assessment_task_43e3dd9790,인공지능 기초,인공지능 기초,ENG-128,data_analysis_001,88,58,bestForSubjects-literal-exact,coreScore,1,94,89,5,5,True,True,0,0,matched,False,ENG-128,"뉴런의 전기화학적 신호 전달, 시냅스 가소성, 헵의 법칙, 장기강화(LTP), NMDA·AMPA 수용체, 활동전위 threshold, 기억 형성, 반복 학습 전략, 뉴럴 네트워크 학습 원리를 연결해 뇌과학·생명과학·물리·인공지능을 융합적으로 해석하는 탐구",94,45,44,44,False,22,0,0,10,8,0,4,5,0,7356,24252
assessment_task_ec8d4a963c,인공지능 기초,인공지능 기초,NAT-045,project_002,96,58,bestForSubjects-literal-exact,coreScore,1,91,87,4,4,True,True,0,0,matched,False,NAT-045,"푸드테크가 외식 산업과 식생활을 바꾸는 원리를 로봇 조리, 대체 단백질, 스마트 농업, 단체 급식 자동화 사례로 분석하고, 튀김 조리 로봇의 열효율 η=Q유용/Q입력×100, 조리 전후 영양소 보존율, 로봇팔의 관절·링크·말단 작동기 구조를 연결하는 식품공학·영양학·로봇공학 융합 탐구. 자동화 조리가 품질 균일화, 인력 부족 완화, 영양소 보존, 식품 안전성, 지속 가능한 식품 공급망에 미치는 영향을 정량적으로 해석함.",91,45,41,41,False,22,0,0,7,0,8,4,5,0,7568,27728
assessment_task_fbf0b67450,물리,물리학Ⅱ,ENG-138,concept_inquiry_002,78,102,bestForSubjects-literal-exact,coreScore,1,77,74,3,3,True,True,0,0,no_task_match,False,ENG-138,"동물 보행의 탄성·관성·중력 작용을 4족 보행 로봇에 적용하고, 스프링-케이블 구조와 SMD 모델을 통해 에너지 효율·동적 안정성·머신러닝 기반 보행 제어를 분석하는 기계공학·로봇공학 융합 탐구",77,45,32,32,False,17,0,0,3,8,0,4,0,0,7180,20854
assessment_task_455a101935,물리,물리학Ⅱ,BIO-087,experiment_science_001,66,102,bestForSubjects-literal-exact,seedId_alphabetical,7,50,50,0,0,True,True,0,0,no_task_match,False,BIO-087,피부 표면 레이저 토닝에서 빔 펄스·조사 시간·파장·열전달·광학적 흡수 계수를 분석해 멜라닌 색소의 선택적 파괴와 화상 위험 최소화를 연결하는 의학·피부과·물리학 융합 탐구,50,45,5,5,False,0,0,0,5,0,0,0,0,0,7411,20477
assessment_task_8fe4324b37,화학,화학Ⅱ,ENG-126,,65,188,bestForSubjects-literal-exact,coreScore,1,82,75,7,7,True,True,0,0,no_task_match,False,ENG-126,"에틸렌 후숙가스, 제올라이트·클레이 흡착, KMnO₄ 산화, 1-MCP 수용체 경쟁저해, Langmuir 흡착등온식, LCA를 연결해 농산물 저장수명 연장과 친환경 활성포장 소재의 상업화 가능성을 분석하는 화학공학·식품공학·환경소재 융합 탐구",82,45,37,37,False,22,0,0,3,4,8,0,0,0,8060,23727
assessment_task_af6c59bb53,화학,화학Ⅱ,ENG-119,,65,188,bestForSubjects-literal-exact,coreScore,1,51,50,1,1,True,True,0,0,no_task_match,False,ENG-119,"얼음이 음료를 차갑게 만드는 현상을 “냉기의 이동”이 아니라 열전달·잠열·엔트로피·자유에너지 변화로 해석하고, 간이 칼로리미터 실험으로 융해열과 비열, 설탕 농도·입자 크기·교반 조건에 따른 냉각 효율을 정량 분석하는 열역학 탐구",51,45,6,6,False,0,0,0,6,0,0,0,0,0,7185,18735
assessment_task_3478876751,생명과학,생명과학Ⅱ,BIO-035,experiment_science_001,80,180,bestForSubjects-literal-exact,seedId_alphabetical,12,54,54,0,0,True,True,0,0,matched,False,BIO-035,"“젊은 피를 마시면 젊어진다”는 건강 미신을 DNA·RNA·단백질 소화, 장상피 흡수장벽, 체액 항상성, 수혈·파라비오시스의 경로 차이로 반박하는 생명과학·화학·메디컬 융합 탐구",54,45,4,4,False,0,0,0,4,0,0,0,5,0,7275,20862
assessment_task_3a26114f6a,생명과학,생명과학Ⅱ,BIO-048,concept_inquiry_002,80,180,bestForSubjects-literal-exact,seedId_alphabetical,10,53,53,0,0,True,True,0,0,matched,False,BIO-048,"절단손가락 골든타임 처치를 냉장 보존, 허혈 시간, 생리식염수 삼투압, Q10 대사온도계수, 파상풍 예방, 미세혈관문합으로 연결하는 보건·의학·통합과학 융합 탐구",53,45,3,3,False,0,0,0,3,0,0,0,5,0,7618,20497
assessment_task_519fb08403,생명과학,생명과학Ⅱ,ENG-115,data_analysis_001,70,180,bestForSubjects-literal-exact,coreScore,1,84,83,1,1,True,True,0,0,no_task_match,False,ENG-115,"브라운 운동, 확산, 평균 제곱 변위(MSD), 확산 계수, Stokes-Einstein 식을 이용해 미세 입자의 무작위 운동과 나노입자·약물 전달·오염물질 이동을 정량화하는 화학·물리·공학 융합 탐구",84,45,39,39,False,22,0,0,5,8,0,4,0,0,7665,20267
assessment_task_375e5effe3,생명과학,생명과학Ⅱ,NAT-033,concept_inquiry_002,82,180,bestForSubjects-literal-exact,coreScore,1,84,83,1,1,True,True,0,0,no_task_match,False,NAT-033,"탈모를 단순히 모발이 빠지는 외모 문제로 보지 않고, 유전적 탈모와 비유전적 탈모의 차이, 모낭 세포의 성장주기와 단백질 합성, 안드로겐·스트레스 호르몬·영양 결핍·생활 습관의 복합 작용, 메티오닌·시스테인·비오틴·오메가-3 등 모발 성장 관련 영양소, 두피 혈액순환과 MTS·두피마사지 같은 물리적 자극, 장기 추적 데이터와 탈모 위험 지수 설계까지 연결해 식품영양·화학·생명과학·보건을 통합하는 두피 건강 융합 탐구",84,45,39,39,False,22,0,0,5,0,8,4,0,0,8290,24758
assessment_task_eef9024da4,지구과학,지구과학Ⅱ,NAT-004,experiment_science_001,82,14,bestForSubjects-literal-exact,seedId_alphabetical,2,83,83,0,0,True,True,0,0,no_task_match,False,NAT-004,"해수면 상승을 단순한 빙하 융해 현상이 아니라 대기-해양 상호작용, 복사강제력, 해수의 열팽창, 빙하-알베도 피드백, 열염순환 약화가 결합된 지구 시스템 문제로 분석하는 지구과학·대기과학·해양학 융합 탐구",83,45,38,38,False,22,0,0,4,0,8,4,0,0,8051,18489
assessment_task_197f7d2dcd,지구과학,지구과학Ⅱ,NAT-004,presentation_002,82,14,bestForSubjects-literal-exact,seedId_alphabetical,2,84,84,0,0,True,True,0,0,no_task_match,False,NAT-004,"해수면 상승을 단순한 빙하 융해 현상이 아니라 대기-해양 상호작용, 복사강제력, 해수의 열팽창, 빙하-알베도 피드백, 열염순환 약화가 결합된 지구 시스템 문제로 분석하는 지구과학·대기과학·해양학 융합 탐구",84,45,39,39,False,22,0,0,5,0,8,4,0,0,8051,18249
assessment_task_eae02323c1,융합과학 탐구,융합과학 탐구,NAT-037,research_design_001,72,278,bestForSubjects-literal-exact,coreScore,1,87,86,1,1,True,True,0,0,matched,False,NAT-037,"WELL Building 표준을 적용한 공동주택 설계를 단순한 건축 디자인이 아니라, 실내공기질·VOCs·미세먼지·환기, 자연광과 생체리듬, 소음 저감, 온도·습도 조절, 커뮤니티·조경·정신건강 요소가 거주자 호흡기 건강·수면 질·우울감·사회적 유대감에 미치는 영향을 Health Index와 회귀분석으로 정량화하는 주거환경학·건축학·환경보건 융합 탐구",87,45,37,37,False,22,0,0,3,0,8,4,5,0,7624,27775
assessment_task_884fbd387e,융합과학 탐구,융합과학 탐구,BIO-080,math_problem_001,60,278,bestForSubjects-literal-exact,seedId_alphabetical,5,56,56,0,0,True,True,0,0,matched,False,BIO-080,"간호 서비스 품질과 환자 회복 결과를 근거 기반 간호(EBN), 회귀분석, 가설검정, 환자 만족도 조사, 임상 데이터 분석으로 측정하고 개선 방안을 설계하는 간호학·확률과 통계·보건 데이터 융합 탐구",56,45,6,6,False,0,0,0,6,0,0,0,5,0,7444,21222
assessment_task_eb132e0108,융합과학 탐구,융합과학 탐구,BIO-003,data_analysis_001,60,278,bestForSubjects-literal-exact,seedId_alphabetical,11,55,55,0,0,True,True,0,0,matched,False,BIO-003,"뇌전증을 세포막 전위·이온 채널·뇌파 주파수 분석·신경조절술 원리로 해석하고, 정밀 의료와 신경외과적 치료 방향까지 연결하는 생명과학·의학·의공학 융합 탐구",55,45,5,5,False,0,0,0,5,0,0,0,5,0,7214,25550
assessment_task_699fb13c40,융합과학 탐구,융합과학 탐구,BIO-080,presentation_002,50,278,bestForSubjects-literal-exact,seedId_alphabetical,3,49,49,0,0,True,True,0,0,no_task_match,False,BIO-080,"간호 서비스 품질과 환자 회복 결과를 근거 기반 간호(EBN), 회귀분석, 가설검정, 환자 만족도 조사, 임상 데이터 분석으로 측정하고 개선 방안을 설계하는 간호학·확률과 통계·보건 데이터 융합 탐구",49,45,4,4,False,0,0,0,4,0,0,0,0,0,7121,19038
assessment_task_5cc8c35801,통합사회1,통합사회1,BIO-073,,77,21,bestForSubjects-literal-exact,seedId_alphabetical,2,77,77,0,0,True,True,0,0,no_task_match,False,BIO-073,"사인법칙과 초음파 왕복시간·입사각 보정을 이용해 실제 조직 깊이를 재계산하고, 영상 노이즈·진단 편차·재검 가능성을 함께 줄이는 수학·의공학 융합 탐구",77,45,32,32,False,22,0,0,2,0,8,0,0,0,7182,20402
assessment_task_c8fa9daecd,통합사회1,통합사회1,BIO-059,data_analysis_001,70,21,bestForSubjects-literal-exact,seedId_alphabetical,11,47,47,0,0,True,True,0,0,no_task_match,False,BIO-059,과학기술 연구에서 데이터 위조와 환자 안전 문제가 충돌할 때 공리주의·의무론·덕 윤리·내부고발 기준으로 윤리적 의사결정을 분석하는 의약·보건 윤리 탐구,47,45,2,2,False,0,0,0,2,0,0,0,0,0,7392,21261
assessment_task_203ea32c29,통합사회1,통합사회1,BIO-081,math_problem_001,70,21,bestForSubjects-literal-exact,seedId_alphabetical,2,77,77,0,0,True,True,0,0,no_task_match,False,BIO-081,"BPA가 에스트로겐 수용체와 유사하게 결합해 내분비계를 교란하는 원리를 분자구조, 노출 경로, 약동학적 배출, 대체물질 안전성, 환경독성 관리로 분석하는 약학·화학·생명과학·보건 융합 탐구",77,45,32,32,False,22,0,0,2,8,0,0,0,0,7360,21463
assessment_task_c9c58bc25a,공통수학1,공통수학1,ENG-101,concept_inquiry_002,82,1,bestForSubjects-literal-exact,single_candidate,1,64,,,,True,True,0,0,no_task_match,False,ENG-101,"3×3 선형 방정식 시스템을 행렬로 표현하고 사루스 법칙·크래머 법칙으로 전기 회로 전류를 계산한 뒤, 컴퓨터 그래픽스 변환과 네트워크 분석으로 확장하는 수학·정보·공학 융합 탐구",64,45,19,19,False,11,0,0,4,0,0,4,0,0,1196,21965
assessment_task_d8d4812e58,공통수학1,공통수학1,ENG-101,math_problem_001,82,1,bestForSubjects-literal-exact,single_candidate,1,79,,,,True,True,0,0,no_task_match,False,ENG-101,"3×3 선형 방정식 시스템을 행렬로 표현하고 사루스 법칙·크래머 법칙으로 전기 회로 전류를 계산한 뒤, 컴퓨터 그래픽스 변환과 네트워크 분석으로 확장하는 수학·정보·공학 융합 탐구",79,45,34,34,False,22,0,0,4,4,0,4,0,0,1196,21586
