task_id,subject,subject_raw,level,source,evidence_class,evidence_scope,fallback_derived,fallback_sources,guide,matched_terms,subject_concepts,concept_name,concept_display_name,correct,reviewer_note
assessment_task_4a182972fd,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,clean,both,False,,이온결합과 공유결합 화합물의 비교 실험하기 • 실제 물질을 보고 이온결합과 공유결합의 차이를 구별한다. • 전기 전도성의 차이를 통해 실제 물질이 이온결합과 공유결합인지 판단한다.,공유 결합 | 이온 결합 | 결합 | 성질 | 원소 | 이온,공유 결합 | 이온 결합 | 물질의 규칙성과 성질,물질의 규칙성과 성질,물질의 규칙성과 성질,,
assessment_task_53002b20e9,통합과학1,통합과학1,I_or_other,textbook_plus_legacy,clean,both,False,,"지구과학 스펙트럼, 광물의 결정구조, 판의구조 분석 판의 종류를 알고 있는지를 평가함.",스펙트럼 | 단백질 | 지구 | 추론 | 핵산 | 결정 구조,스펙트럼 | 추론 | 결정 구조 | 자연의 구성 원소,자연의 구성 원소,자연의 구성 원소,,
assessment_task_674fd1646c,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,clean,both,False,,"막을 통한 물질의 이동을 실험하고 세포막의 역할 탐구하기 통합과학 수행평가 과제: 막을 통한 물질의 이동을 실험하고 세포막의 역할 탐구하기. 평가내용: 실험 설계 및 수행 능력, 실험 보고서 평가",세포,세포,,세포,,
assessment_task_770794f482,통합과학1,통합과학1,I_or_other,textbook_plus_legacy,clean,both,False,,운동량 보존 실험 분석 및 보고서 작성 다양한 도구와 수학적 사고를 활용하여 정보를 조사·수집·해석하기; 증거에 기반한 과학적 사고를 통해 자료를 과학적으로 분석·평가·추론하기; 결론을 도출하고 자연 현상 및 융복합 문제 상황에 적용·설명하기,운동 | 추론 | 운동량,운동 | 역학 시스템,역학 시스템,역학 시스템,,
assessment_task_9f25ee9b21,통합과학1,통합과학1,I_or_other,textbook_plus_legacy,clean,both,False,,지구시스템 상호작용 분석 뉴스 기사 작성 통합과학 수행평가 영역: 지구시스템 상호작용 분석 뉴스 기사 작성. ◉ 지구시스템에서 일어나는 자연 현상을 물질 순환과 에너지 흐름으로 논증할 수 있는 탐구 능력을 평가한다.,에너지 흐름 | 지구시스템 | 물질 순환 | 상호작용 | 정확성 | 지구 | 지구 시스템,에너지 흐름 | 물질 순환 | 지구 시스템,지구시스템,지구시스템,,
assessment_task_b7c12e7ee8,통합과학1,통합과학1,I_or_other,textbook_plus_legacy,clean,both,False,,충돌 분석을 통한 충격량과 운동량의 관계 확인 실험 통합과학 수행평가 과제: 충돌 분석을 통한 충격량과 운동량의 관계 확인 실험. 평가내용: 충격량과 운동량의 관계를 이용하여 충돌로 인한 수레의 속력 변화를 예측할 수 있다. 서술∙논술 구술∙발표 토의∙토론 조사∙관찰보고서,속력 | 운동 | 운동량,운동 | 역학 시스템,역학 시스템,역학 시스템,,
assessment_task_b96e6a5c47,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,clean,both,False,,양파 표피 세포를 활용한 삼투 현상 관찰 및 분석 양파 세포의 용액에 따른 변화 관찰 (실험) / 실험 결과 분석 (서논술형) / 응용 및 확장 (서논술형),세포,세포,,세포,,
assessment_task_bd43cb97f3,통합과학1,통합과학1,I_or_other,textbook_plus_legacy,clean,both,False,,운동 측정 센서를 이용한 안전사고 예방 모듈 설계  충돌 관련 안전장치에 적용되는 충격량과 운동량의 관계 설명하기 충격량과 운동량의 관계를 충돌 관련 안전장치 또는 스포츠에 적용한 사례 찾기,센서 | 운동 | 운동량,센서 | 운동량 | 과학의 측정과 우리 사회,과학의 측정과 우리 사회,과학의 측정과 우리 사회,,
assessment_task_e41f1058e7,통합과학1,통합과학1,I_or_other,textbook_plus_legacy,clean,both,False,,효소 작용원리 실험 및 일상생활 속 효소 활용 사례 탐구 일상생활 속 효소 활용 사례를 찾아 화학 반응의 원리 서술하기,반응 | 효소,반응 | 효소 | 생명 시스템,생명 시스템,생명 시스템,,
assessment_task_ed444af37b,통합과학1,통합과학1,I_or_other,textbook_plus_legacy,clean,both,False,,"운동 물체 분석 실험 포물선 운동을 하는 물체의 운동을 분석하고, 이를 그래프로 표현하기",시간 | 운동 | 효소,운동 | 효소 | 역학 시스템,역학 시스템,역학 시스템,,
assessment_task_f5d92d388c,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,clean,both,False,,"주기율표 원소를 활용한 창의적인 자기소개서 만들기 1. 인터넷을 활용한 검색 활동에서는 모둠원과 토의하고 주제를 선정하고, 자료를 찾고, 공유하여 하나의 결과물을 만듦. 2. 탐구 활동에서는 아래의 다섯 단계를 수행함. 가설 설정 - 가설 설정 - 탐구 설계 및 수행 (변인 통제-통제 변인, 조작 변인) - 자료 해석 - 결론 도출 3. 자기소개서에 표현된 원소의 성격, 취미 등이 과학적으로 타당하면서도 창의적임을 강조함.",주기율표 | 원소,규칙성 발견과 주기율표,규칙성 발견과 주기율표,규칙성 발견과 주기율표,,
assessment_task_09c1397b1a,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,"통합적 관점에서 사회 문제 분석 및 해결 방안 논술문 작성하기 (1단계) 현대 사회에서 발생하는 사회 현상들을 조사하고, 인류에게 큰 영향을 주는 중요한 문제 사례 선정하기 (2단계) 선정한 사회 문제 사례와 관련된 도서를 탐색하고, 도서를 활용하여 해당 사회 문제에 대한 심화된 지식 체계 구축하기 (3단계) 사회 문제의 원인을 시간, 공간, 사회, 윤리적 관점에서 분석하기 (4단계) 분석을 바탕으로 사회 문제의 해결 방안 제시하기",윤리적 관점 | 통합적 관점 | 해결 방안 | 정의,윤리적 관점 | 통합적 관점과 행복,통합적 관점과 행복,통합적 관점과 행복,,
assessment_task_1a49e16ecb,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,"인공지능 관련 신문 기사를 통합적 관점으로 분석하기 사회 현상을 다룬 책을 읽고, 책의 주제에 대해 시간적, 공간적, 사회적, 윤리적 관점으로 분석한 서평을 작성한다. 이후 서평 내용을 토대로 자신의 시각에서 주제를 새롭게 분석하여 완성된 논술문을 작성한다.",윤리적 관점 | 통합적 관점 | 해결 방안,윤리적 관점 | 통합적 관점과 행복,통합적 관점과 행복,통합적 관점과 행복,,
assessment_task_2afdbdaa50,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,"더 나은 사회를 위한 정책 제안하기 통합적 관점으로 사회 문제를 탐구하고, 다양한 관점을 활용하여 해결 방안을 도출하는 보고서를 작성하기",통합적 관점 | 해결 방안,통합적 관점과 행복,통합적 관점과 행복,통합적 관점과 행복,,
assessment_task_2f52db3035,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,자신의 행복관 글로 표현하기 통합사회 수행평가 영역: 자신의 행복관 글로 표현하기. GE 100@@ - 100 - 다. 자신의 행복관 글로 표현하기 냉·한대 기후 지역 냉·한대 기후 구분 기준을 정확히 제시하고 기후적 특징과 생활 양식의 서술이 매우 우수한 경우 20 냉·한대 기후 구분 기준을 정확히 제시하였으나 기후적 특징과 생활 양식의 서술이 보통인 경우 16 냉·한대 기후 구분 기준을 제시하지 못하고 기후적 특징 및 생활 양식의 서술이 보통인 경우 12 냉·한대 기후 구분 기준을 제시하지 못하고 기후적 특징과 생활 양식의 서술이 매우 미흡한 경우 8 자연환경이 인간생활에 미치는 영향에 대한 견해 자연환경이 인,생활 양식 | 자연환경 | 기후 | 행복,생활 양식 | 기후 | 자연환경과 인간의 공존,자연환경과 인간의 공존,자연환경과 인간의 공존,,
assessment_task_3182d05f68,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,"사상가와 나의 행복 비교 성찰하기 통합사회 수행평가 과제: 사상가와 나의 행복 비교 성찰하기. 평가내용: 통합사회1 (해당 단원: Ⅱ 인간, 사회, 환경과 행복) 포트폴리오 서 · 논술형 기타: 채점 기준(수행 특성) 배점 (배점) ① 학습한 사상가의 행복 개념에 대한 정확한 이해 ② 사상가와 자신의 행복 비교 20 ③ 논리적 정합성 ④ 비교 쟁점 3가지 활용 ⑤ 분량 충족 자기 성찰, 논리적 ① ~ ⑤ 중 4가지만 충족 17 서술, ① ~ ⑤ 중 3가지만 충족 14 사상 개념 ① ~ ⑤ 중 2가지만 충족 11 이해 ① ~ ⑤ 중 1가지만 충족 8 - 131 - 2026학년도 방산고 교수학습 및 평가 운영 계획 ① ~ ⑤ 모두 미흡함 4 ※ AI 사용 금지: AI가 생성한 글을 제출하면 0점 처리함 ※ 다양한 자료를 수집하기 위해 AI 등 디지털 도구를 활용할 수 있으나, AI에게 작성 문서",행복,통합적 관점과 행복,통합적 관점과 행복,통합적 관점과 행복,,
assessment_task_539813fa5a,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,시간 여행자의 행복 기록지 가락고 1학년 1학기 교과별 평가계획표에 제시된 수행평가 항목: 시간 여행자의 행복 기록지,가계 | 행복,통합적 관점과 행복,통합적 관점과 행복,통합적 관점과 행복,,
assessment_task_5e3d097869,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,"인간과 자연의 공존 아이디어 제안 학교, 집, 동네 등 일상 생활에서 인간과 자연이 충돌하는 지점을 찾아내고, 이를 해결하기 위한 인간과 자연 의 공존 아이디어를 제안하며 사회적 확산을 실천한다.",공존,공존,,공존,,
assessment_task_88723d1288,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,"통합적 관점으로 사회 쟁점 탐구하기 ∙ 인간, 사회, 환경을 바라 보는 통합적 관점의 의미 파악하기 ∙ 통합적 관점 분석하기 ∙ 통합적 관점이 요청되는 이유 도출하기",통합적 관점,통합적 관점과 행복,통합적 관점과 행복,통합적 관점과 행복,,
assessment_task_8898b2c65a,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,나의 행복 사전 만들기 통합사회 수행평가 과제: 나의 행복 사전 만들기. 평가내용: 을 적절하게 적용할 수 있는지와 사전의 완성도를 평가한다.,행복,통합적 관점과 행복,통합적 관점과 행복,통합적 관점과 행복,,
assessment_task_95c4dbcd38,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,사회문제의 통합적 해결 방안 탐구 통합사회 수행평가 과제: 사회문제의 통합적 해결 방안 탐구. 평가내용: 사회 문제를 다양한 관점에서 탐구하고 관련 자료를 분석하여 통합적으로 이해하는 능력을 평가함.,해결 방안,해결 방안 | 인권 보장과 시민 참여,인권 보장과 시민 참여,인권 보장과 시민 참여,,
assessment_task_a7b7efed05,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,행복과 사상에 대한 성찰 글쓰기 • 윤리 사상을 바탕으로 일상 속 자신만의 행복을 성찰하는 진솔한 에세이 작성하기,행복,통합적 관점과 행복,통합적 관점과 행복,통합적 관점과 행복,,
assessment_task_c3731ad5ff,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,"자신이 선정한 사회 문제를 논리적이고 설득력 있게 발표하기 · 학습한 내용을 바탕으로 사회적 이슈와 문제를 선정하고 관련 자료를 구성하여 발표하기 · 구체성과 적절성, 분석 및 비판 능력을 입증하면서 문제 해결 방안 탐색하기",문제 해결 | 해결 방안 | 정의,해결 방안 | 인권 보장과 시민 참여,인권 보장과 시민 참여,인권 보장과 시민 참여,,
assessment_task_edffa267c5,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,아이디어 상품 개발 및 판매 전략서 작성하기 조사. 3 수집한 자료를 정리하고 아이디어 상품의 특징과 지역의 특성을 연결하여 판매 및 마케팅 전략을 구상함.,개발,개발 | 자연환경과 인간의 공존,자연환경과 인간의 공존,자연환경과 인간의 공존,,
assessment_task_f8ff97c1ef,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,clean,both,False,,"공감렌즈, 프로젝트 • 다문화, 세계화와 관련된 주제를 선정하여 탐구 프로젝트를 작성하고 발표하기",문화 상대주의 | 문화 변동 | 보편 윤리 | 세계화,문화 상대주의 | 문화 변동 | 문화 다양성과 세계화,문화 다양성과 세계화,문화 다양성과 세계화,,
assessment_task_046dd9a32c,화학,화학Ⅰ,I_or_other,textbook_concept_dictionary,clean,both,False,,루이스 전자점식과 단원(내용): 물질의 구조와 성질 / 평가 유형: 서논술형 평가 / 평가 시기: 5월,루이스 전자점식 | 전자점식 | 전자,루이스 전자점식 | 화학 결합,화학 결합,화학 결합,,
