task_id,subject,subject_raw,level,source,covered,evidence_class,evidence_class_legacy,evidence_scope,subject_concepts,matched_terms,concept_name,concept_display_name,title_overlap,comma_display,fallback_derived,fallback_sources
assessment_task_a00edd2d31,화학,고급화학실험Ⅰ,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""금속"",""적정""]","[""금속"",""적정""]",,금속,false,false,false,[]
assessment_task_d5a8556efc,생명과학,기초생명과학및실험Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_765cb111b2,생명과학,기초생명과학및실험Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_f73b674010,생명과학,기초생명과학및실험Ⅰ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""세포"",""생명과학의 이해""]","[""세포""]",생명과학의 이해,생명과학의 이해,false,false,false,[]
assessment_task_87ab7306e4,생명과학,기초생명과학및실험Ⅲ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""진화""]","[""진화""]",,진화,false,false,false,[]
assessment_task_492c7dbfd7,생명과학,기초생명과학및실험Ⅲ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""분류"",""진화와 생물 다양성""]","[""기관계"",""분류""]",진화와 생물 다양성,진화와 생물 다양성,false,false,false,[]
assessment_task_5c19d6ac47,생명과학,기초생명과학및실험Ⅲ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""자극과 반응"",""생명과학의 이해""]","[""자극과 반응"",""호르몬""]",생명과학의 이해,생명과학의 이해,false,false,false,[]
assessment_task_ef058eb59b,생명과학,기초생명과학및실험Ⅲ,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""항상성"",""생명과학의 이해""]","[""항상성""]",생명과학의 이해,생명과학의 이해,false,false,false,[]
assessment_task_167152e615,생명과학,고급생명과학Ⅰ,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""진화""]","[""진화""]",,진화,false,false,false,[]
assessment_task_65fd7d61de,생명과학,고급생명과학Ⅰ,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""상호 작용"",""유전""]","[""상호 작용"",""유전""]",,상호 작용,false,false,false,[]
assessment_task_05037f237a,생명과학,고급생명과학Ⅰ,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""계통"",""진화""]","[""계통"",""진화""]",,계통,false,false,false,[]
assessment_task_44a179cf67,생명과학,고급생명과학실험Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_0e75487dd2,생명과학,고급생명과학실험Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_f850ea1489,생명과학,고급생명과학실험Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_06c705bf42,지구과학,기초지구과학및실험Ⅰ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""행성"",""태양계 천체의 관측과 운동""]","[""운동"",""행성""]",태양계 천체의 관측과 운동,태양계 천체의 관측과 운동,false,false,false,[]
assessment_task_88fb8e4524,지구과학,기초지구과학및실험Ⅰ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""절대 등급"",""주계열성"",""별의 특성과 진화""]","[""절대 등급"",""주계열성"",""표면 온도"",""H-R도"",""광도"",""밀도"",""분류"",""질량""]",별의 특성과 진화,별의 특성과 진화,false,false,false,[]
assessment_task_2b6765a3c7,지구과학,기초지구과학및실험Ⅰ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""공전"",""행성"",""태양계 천체의 관측과 운동""]","[""공전"",""관측"",""광도"",""밝기"",""행성""]",태양계 천체의 관측과 운동,태양계 천체의 관측과 운동,false,false,false,[]
assessment_task_3083e9d5a9,지구과학,기초지구과학및실험Ⅰ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""태양계 천체의 관측과 운동""]","[""관측""]",태양계 천체의 관측과 운동,태양계 천체의 관측과 운동,false,false,false,[]
assessment_task_382e94e7bf,지구과학,기초지구과학및실험Ⅰ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""외부 은하"",""우주 팽창"",""은하와 우주의 진화""]","[""외부 은하"",""우주 팽창"",""관측"",""은하""]",은하와 우주의 진화,은하와 우주의 진화,false,false,false,[]
assessment_task_47ebf290e4,지구과학,기초지구과학및실험Ⅲ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_b8663e3cc4,지구과학,기초지구과학및실험Ⅲ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""변성암"",""화성암"",""판 구조와 암석 변화""]","[""변성암"",""화성암""]",판 구조와 암석 변화,판 구조와 암석 변화,false,false,false,[]
assessment_task_ebb3a47fc2,지구과학,기초지구과학및실험Ⅲ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""지층과 지질시대""]","[""지층""]",지층과 지질시대,지층과 지질시대,false,false,false,[]
assessment_task_a3569f33cb,지구과학,기초지구과학및실험Ⅲ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_a54d204de0,지구시스템과학,지구시스템과학Ⅰ,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""편서풍 파동"",""기압"",""대기·해양 순환과 기후""]","[""편서풍 파동"",""편서풍"",""기압"",""파동""]",대기·해양 순환과 기후,대기·해양 순환과 기후,false,false,false,[]
assessment_task_a708545324,지구시스템과학,지구시스템과학Ⅰ,I_or_other,legacy_dictionary,true,record_only,record_only,record,"[""기후 변화""]","[""기후 변화""]",,,false,false,false,[]
assessment_task_5ec30e8415,지구시스템과학,지구시스템과학Ⅰ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""시각화""]","[""시각화""]",,시각화,false,false,false,[]
assessment_task_435ba8b880,정보,정보과학Ⅰ,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""재귀 함수"",""프로그래밍""]","[""프로그래밍 언어"",""컴퓨팅 사고력"",""문제 해결"",""재귀 함수"",""함수""]",프로그래밍,프로그래밍,false,false,false,[]
assessment_task_0d7b4c1918,정보,정보과학Ⅰ,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""공유"",""컴퓨팅 시스템과 네트워크""]","[""공유""]",컴퓨팅 시스템과 네트워크,컴퓨팅 시스템과 네트워크,false,false,false,[]
assessment_task_d3455626b1,공통수학1,공통수학1,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""계수"",""차수"",""다항식의 연산""]","[""근과 계수의 관계"",""삼차방정식"",""근과 계수"",""다항식"",""계수"",""조합"",""차수"",""항""]",다항식의 연산,다항식의 연산,false,false,false,[]
assessment_task_462dcd09e9,공통수학1,공통수학1,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""분배법칙"",""나눗셈"",""다항식의 연산""]","[""다항식의 연산"",""나머지정리"",""분배법칙"",""인수정리"",""나눗셈"",""나머지"",""다항식"",""복소수""]",다항식의 연산,다항식의 연산,false,false,false,[]
assessment_task_6dddec60c8,공통수학1,공통수학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""공통수학1""]",[],,,false,false,false,[]
assessment_task_55f14e5a45,공통수학1,공통수학1,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""행렬"",""경우의 수""]","[""경우의 수"",""곱의 법칙"",""순열"",""조합"",""행렬""]","경우의 수, 순열, 조합",경우의 수,false,false,false,[]
assessment_task_c95f888470,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""귀류법"",""결론"",""명제""]","[""귀류법"",""결론"",""논리"",""대우"",""명제"",""증명"",""집합""]",명제,명제,false,false,false,[]
assessment_task_7be9810b95,공통수학2,공통수학2,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""무리함수 그래프"",""유리함수 그래프"",""유리함수와 무리함수""]","[""무리함수 그래프"",""유리함수 그래프"",""무리함수"",""유리함수"",""점근선"",""함수""]",유리함수와 무리함수,유리함수와 무리함수,false,false,false,[]
assessment_task_3926127341,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""원의 방정식""]","[""원의 방정식"",""논리"",""직선"",""포함""]",원의 방정식,원의 방정식,false,false,false,[]
assessment_task_0e69f4578c,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""논리""]","[""논리""]",,논리,false,false,false,[]
assessment_task_1b897aff7b,미적분1,AP미적분학Ⅰ,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""부정적분"",""삼각 적분"",""함수"",""여러 가지 적분법""]","[""도형의 넓이"",""로그함수"",""매개변수"",""부정적분"",""삼각 적분"",""삼각함수"",""적분 계산"",""치환적분""]",여러 가지 적분법,여러 가지 적분법,false,false,false,[]
assessment_task_ee4ae86ac6,미적분1,AP미적분학Ⅰ,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""극한값 계산"",""함수"",""수열의 극한""]","[""극한값 계산"",""극한"",""함수""]",수열의 극한,수열의 극한,false,false,false,[]
assessment_task_1b99683b5c,미적분1,AP미적분학Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""미적분1""]",[],,,false,false,false,[]
assessment_task_da4f85b135,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""윤리적 관점"",""삶의 목적"",""통합적 관점과 행복""]","[""윤리적 관점"",""통합적 관점"",""삶의 목적"",""행복""]",통합적 관점과 행복,통합적 관점과 행복,false,false,false,[]
assessment_task_ad6abe6ac3,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""사회 정의와 불평등""]","[""정의"",""행복""]",사회 정의와 불평등,사회 정의와 불평등,false,false,false,[]
assessment_task_cc45670c9c,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""생활 양식"",""환경권"",""자연환경과 인간의 공존""]","[""생활 양식"",""자연환경"",""환경권"",""기후""]",자연환경과 인간의 공존,자연환경과 인간의 공존,false,false,false,[]
assessment_task_ed444af37b,통합과학1,통합과학1,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""운동"",""효소"",""역학 시스템""]","[""시간"",""운동"",""효소""]",역학 시스템,역학 시스템,false,false,false,[]
assessment_task_6898623b12,통합과학1,통합과학1,I_or_other,legacy_dictionary,true,clean,clean,both,"[""효소""]","[""효소""]",,,false,false,false,[]
assessment_task_c255d430af,통합과학2,통합과학2,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""안전"",""과학 관련 사회적 쟁점과 과학 윤리""]","[""안전"",""중화""]",과학 관련 사회적 쟁점과 과학 윤리,과학 관련 사회적 쟁점과 과학 윤리,false,false,false,[]
assessment_task_97f02cca63,통합과학2,통합과학2,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""생태계"",""생물과 환경""]","[""지질 시대"",""생태계"",""환경""]",생물과 환경,생물과 환경,false,false,false,[]
assessment_task_f9a301207e,물리,물리학실험,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""관성"",""힘과 운동""]","[""관성""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_70ad19f6c4,물리,물리학실험,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""관성"",""힘과 운동""]","[""관성""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_6ebcb4170a,물리,심화물리학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""전류"",""물질의 자기적 특성""]","[""전류""]",물질의 자기적 특성,물질의 자기적 특성,false,false,false,[]
assessment_task_4651ff2b7a,물리,심화물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_84e726f225,물리,AP일반물리학Ⅰ,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""관성"",""힘과 운동""]","[""관성""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_9b7b5723ec,물리,AP일반물리학Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_a73eb3d6bc,물리,AP일반물리학Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_1337fe4322,화학,고급화학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""주기율표"",""원소의 주기적 성질""]","[""주기율표"",""주기""]",원소의 주기적 성질,원소의 주기적 성질,false,false,false,[]
assessment_task_8aaa38b7bf,화학,고급화학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_59b37d843b,화학,화학 실험과,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""중화 반응"",""적정"",""화학 평형"",""화학 반응과 열의 출입""]","[""용액 제조"",""중화 반응"",""양성자"",""pH"",""염기"",""적정"",""중화"",""산""]",화학 반응과 열의 출입,화학 반응과 열의 출입,false,false,false,[]
assessment_task_2327ff9be3,화학,화학 실험과,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""분자 구조""]","[""분자 구조""]",,분자 구조,false,false,false,[]
assessment_task_ed66b3a643,화학,AP일반화학Ⅰ,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""분자량"",""물질의 양과 화학 반응식""]","[""분자량""]",물질의 양과 화학 반응식,물질의 양과 화학 반응식,false,false,false,[]
assessment_task_78318a5619,화학,AP일반화학Ⅰ,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""중화""]","[""중화""]",,중화,false,false,false,[]
assessment_task_ec11a1d3b4,생명과학,생명과학 실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_519b67162b,생명과학,생명과학 실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_d88840c14c,생명과학,고급 생명과학,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""전달""]","[""전달""]",,전달,false,false,false,[]
assessment_task_158eef3b52,생명과학,고급 생명과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""세포"",""생명과학의 이해""]","[""상호 작용"",""발생"",""변이"",""세포"",""전달""]",생명과학의 이해,생명과학의 이해,false,false,false,[]
